Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference,,,,,
01-08-2018,31-08-2018,TATACONSUM.NS,0.148527949,235.6499939,236,10014.85279,14.85279493,,,,,
01-08-2018,31-08-2018,TATAMOTORS.NS,-2.150530825,265.0499878,259.3500061,9784.946917,-215.0530825,,,,,
01-08-2018,31-08-2018,TEAMLEASE.NS,-7.008928515,2709.399902,2519.5,9299.107148,-700.8928515,,,,,
01-08-2018,31-08-2018,TV18BRDCST.NS,-4.374996821,48,45.90000153,9562.500318,-437.4996821,,,,,
01-08-2018,31-08-2018,UBL.NS,27.21697599,1116.949951,1420.949951,12721.6976,2721.697599,,,,,
01-08-2018,31-08-2018,ZEEL.NS,-3.371640154,526.4500122,508.7000122,9662.835985,-337.1640154,,,,,
01-09-2018,30-09-2018,APLAPOLLO.NS,-21.50054053,161.2749939,126.5999985,7849.945947,-2150.054053,,,,,
01-09-2018,30-09-2018,AVANTIFEED.NS,-8.031369329,420.8500061,387.0499878,9196.863067,-803.1369329,,,,,
01-09-2018,30-09-2018,BCG.NS,-15.78948779,1.823999047,1.53599894,8421.051221,-1578.948779,,,,,
01-09-2018,30-09-2018,BLUEDART.NS,-12.96408796,3444.899902,2998.300049,8703.591204,-1296.408796,,,,,
01-09-2018,30-09-2018,BPCL.NS,3.901690518,360.1000061,374.1499939,10390.16905,390.1690518,,,,,
01-09-2018,30-09-2018,BSE.NS,-8.450042163,248.7166595,227.6999969,9154.995784,-845.0042163,,,,,
01-09-2018,30-09-2018,CANFINHOME.NS,-26.01587712,321.1499939,237.6000061,7398.412288,-2601.587712,,,,,
01-09-2018,30-09-2018,CDSL.NS,-14.75721102,263.6000061,224.6999969,8524.278898,-1475.721102,,,,,
01-09-2018,30-09-2018,CHOLAHLDNG.NS,-6.441769525,589.9000244,551.9000244,9355.823048,-644.1769525,,,,,
01-09-2018,30-09-2018,DEEPAKFERT.NS,-24.3301857,246.0871429,186.2136841,7566.98143,-2433.01857,,,,,
01-09-2018,30-09-2018,FEDERALBNK.NS,-12.44582421,80.75,70.69999695,8755.417579,-1244.582421,,,,,
01-09-2018,30-09-2018,GNFC.NS,-10.69511293,391.2999878,349.4500122,8930.488707,-1069.511293,,,,,
01-09-2018,30-09-2018,GODREJPROP.NS,-15.10666837,696.0499878,590.9000244,8489.333163,-1510.666837,,,,,
01-09-2018,30-09-2018,HDFCBANK.NS,-3.325221001,1037.525024,1003.025024,9667.4779,-332.5221001,,,,,
01-09-2018,30-09-2018,ICICIPRULI.NS,-12.32102841,380.6499939,333.75,8767.897159,-1232.102841,,,,,
01-09-2018,30-09-2018,INDUSINDBK.NS,-10.90932795,1897,1690.050049,8909.067205,-1090.932795,,,,,
01-09-2018,30-09-2018,IOC.NS,-1.064522009,103.3333359,102.2333298,9893.547799,-106.4522009,,,,,
01-09-2018,30-09-2018,JAMNAAUTO.NS,-14.85330204,81.80000305,69.65000153,8514.669796,-1485.330204,,,,,
01-09-2018,30-09-2018,JMFINANCIL.NS,-29.09836066,122,86.5,7090.163934,-2909.836066,,,,,
01-09-2018,30-09-2018,KEC.NS,-3.911698838,308.0499878,296,9608.830116,-391.1698838,,,,,
01-09-2018,30-09-2018,LAURUSLABS.NS,-1.040590125,87.44999695,86.54000092,9895.940987,-104.0590125,,,,,
01-09-2018,30-09-2018,MANAPPURAM.NS,-26.75771103,98.84999847,72.40000153,7324.228897,-2675.771103,,,,,
01-09-2018,30-09-2018,MFSL.NS,-8.902280974,448.2000122,408.2999878,9109.771903,-890.2280974,,,,,
01-09-2018,30-09-2018,MINDACORP.NS,-11.86719417,152.1000061,134.0500031,8813.280583,-1186.719417,,,,,
01-09-2018,30-09-2018,MMTC.NS,-15.34883958,32.25,27.29999924,8465.116042,-1534.883958,,,,,
01-09-2018,30-09-2018,MOTILALOFS.NS,-21.91447807,862.9000244,673.7999878,7808.552193,-2191.447807,,,,,
01-09-2018,30-09-2018,POLYMED.NS,-1.064323455,216.1000061,213.8000031,9893.567654,-106.4323455,,,,,
01-09-2018,30-09-2018,RAIN.NS,-16.19194358,194.8500061,163.3000031,8380.805642,-1619.194358,,,,,
01-09-2018,30-09-2018,RENUKA.NS,0.421934476,11.85000038,11.89999962,10042.19345,42.19344764,,,,,
01-09-2018,30-09-2018,SOBHA.NS,-11.189119,448.6499939,398.4500122,8881.0881,-1118.9119,,,,,
01-09-2018,30-09-2018,SUNTV.NS,-21.06277958,778.1500244,614.25,7893.722042,-2106.277958,,,,,
01-09-2018,30-09-2018,SUPRAJIT.NS,-0.210084034,238,237.5,9978.991597,-21.00840336,,,,,
01-09-2018,30-09-2018,SUZLON.NS,-23.77621814,6.565228939,5.004265785,7622.378186,-2377.621814,,,,,
01-09-2018,30-09-2018,TATACONSUM.NS,-1.246302064,236.6999969,233.75,9875.369794,-124.6302064,,,,,
01-09-2018,30-09-2018,TATAMTRDVR.NS,-19.14671662,144.1499939,116.5500031,8085.328338,-1914.671662,,,,,
01-09-2018,30-09-2018,TIMKEN.NS,-8.840491401,658.9000244,600.6500244,9115.95086,-884.0491401,,,,,
01-09-2018,30-09-2018,TRIVENI.NS,1.97109071,38.04999924,38.79999924,10197.10907,197.109071,,,,,
01-09-2018,30-09-2018,TV18BRDCST.NS,-24.75884818,46.65000153,35.09999847,7524.115182,-2475.884818,,,,,
01-10-2018,31-10-2018,AARTIDRUGS.NS,3.281646774,138.6499939,143.1999969,10328.16468,328.1646774,,,,,
01-10-2018,31-10-2018,AJANTPHARM.NS,-5.739617522,714.333313,673.333313,9426.038248,-573.9617522,,,,,
01-10-2018,31-10-2018,ALLCARGO.NS,1.451448374,24.97500038,25.33749962,10145.14484,145.1448374,,,,,
01-10-2018,31-10-2018,ALOKINDS.NS,-7.575757685,3.299999952,3.049999952,9242.424231,-757.5757685,,,,,
01-10-2018,31-10-2018,APARINDS.NS,-1.751927157,570.7999878,560.7999878,9824.807284,-175.1927157,,,,,
01-10-2018,31-10-2018,ASAHIINDIA.NS,-9.512500277,315.8999939,285.8500061,9048.749972,-951.2500277,,,,,
01-10-2018,31-10-2018,ASHOKLEY.NS,-4.286309996,120.1500015,115,9571.369,-428.6309996,,,,,
01-10-2018,31-10-2018,ASIANPAINT.NS,-6.524456697,1279.800049,1196.300049,9347.55433,-652.4456697,,,,,
01-10-2018,31-10-2018,BERGEPAINT.NS,-0.140152034,237.8333282,237.5,9985.984797,-14.0152034,,,,,
01-10-2018,31-10-2018,BHARATFORG.NS,-8.960113322,625.5499878,569.5,9103.988668,-896.0113322,,,,,
01-10-2018,31-10-2018,BHEL.NS,-2.7426118,71.09999847,69.15000153,9725.73882,-274.26118,,,,,
01-10-2018,31-10-2018,BRIGADE.NS,-15.96638923,126.9333344,106.6666641,8403.361077,-1596.638923,,,,,
01-10-2018,31-10-2018,BRITANNIA.NS,-6.770711563,2921.774902,2723.949951,9322.928844,-677.0711563,,,,,
01-10-2018,31-10-2018,CCL.NS,-5.197920705,250.1000061,237.1000061,9480.20793,-519.7920705,,,,,
01-10-2018,31-10-2018,CERA.NS,-4.110582897,2481.399902,2379.399902,9588.94171,-411.0582897,,,,,
01-10-2018,31-10-2018,CGCL.NS,21.54097194,87.16650391,105.9430161,12154.09719,2154.097194,,,,,
01-10-2018,31-10-2018,COALINDIA.NS,1.118041953,272.7999878,275.8500061,10111.8042,111.8041953,,,,,
01-10-2018,31-10-2018,COLPAL.NS,0.663220952,1093.150024,1100.400024,10066.3221,66.32209521,,,,,
01-10-2018,31-10-2018,CROMPTON.NS,-6.102007642,219.6000061,206.1999969,9389.799236,-610.2007642,,,,,
01-10-2018,31-10-2018,CUMMINSIND.NS,0.635229068,669.0499878,673.2999878,10063.52291,63.52290677,,,,,
01-10-2018,31-10-2018,ECLERX.NS,-0.331602173,703.666687,701.333313,9966.839783,-33.16021728,,,,,
01-10-2018,31-10-2018,EIDPARRY.NS,14.28211869,198.8500061,227.25,11428.21187,1428.211869,,,,,
01-10-2018,31-10-2018,ENDURANCE.NS,-11.61263812,1355.849976,1198.400024,8838.736188,-1161.263812,,,,,
01-10-2018,31-10-2018,ENGINERSIN.NS,-4.156168776,119.0999985,114.1500015,9584.383122,-415.6168776,,,,,
01-10-2018,31-10-2018,FACT.NS,-4.122338564,37.59999847,36.04999924,9587.766144,-412.2338564,,,,,
01-10-2018,31-10-2018,FINCABLES.NS,-4.586539635,520,496.1499939,9541.346036,-458.6539635,,,,,
01-10-2018,31-10-2018,FORTIS.NS,-0.8865993,135.3500061,134.1499939,9911.34007,-88.65993003,,,,,
01-10-2018,31-10-2018,GMRINFRA.NS,-3.519060473,15.36083031,14.8202734,9648.093953,-351.9060473,,,,,
01-10-2018,31-10-2018,GODFRYPHLP.NS,1.768218069,760.6500244,774.0999756,10176.82181,176.8218069,,,,,
01-10-2018,31-10-2018,GPIL.NS,-6.657687554,102.1374969,95.33750153,9334.231245,-665.7687554,,,,,
01-10-2018,31-10-2018,GRANULES.NS,-0.868231319,97.90000153,97.05000305,9913.176868,-86.82313186,,,,,
01-10-2018,31-10-2018,GSPL.NS,-3.438789546,181.75,175.5,9656.121045,-343.8789546,,,,,
01-10-2018,31-10-2018,HAVELLS.NS,6.61177417,595.1500244,634.5,10661.17742,661.177417,,,,,
01-10-2018,31-10-2018,ICICIBANK.NS,10.09554529,314,345.7000122,11009.55453,1009.554529,,,,,
01-10-2018,31-10-2018,INDIACEM.NS,-11.75883966,100.3499985,88.55000305,8824.116034,-1175.883966,,,,,
01-10-2018,31-10-2018,INDUSTOWER.NS,-0.523166616,267.6000061,266.2000122,9947.683338,-52.31666161,,,,,
01-10-2018,31-10-2018,INGERRAND.NS,-3.834045429,539.9000244,519.2000122,9616.595457,-383.4045429,,,,,
01-10-2018,31-10-2018,ITI.NS,-6.184292015,80.84999847,75.84999847,9381.570798,-618.4292015,,,,,
01-10-2018,31-10-2018,JBCHEPHARM.NS,1.314235517,148.375,150.3249969,10131.42355,131.4235517,,,,,
01-10-2018,31-10-2018,JINDALSAW.NS,14.52398196,71.94999695,82.40000153,11452.3982,1452.398196,,,,,
01-10-2018,31-10-2018,JINDALSTEL.NS,-12.18064831,193.75,170.1499939,8781.935169,-1218.064831,,,,,
01-10-2018,31-10-2018,JKCEMENT.NS,-11.007046,752.7000122,669.8499756,8899.2954,-1100.7046,,,,,
01-10-2018,31-10-2018,JKLAKSHMI.NS,-10.52454944,298.3500061,266.9500122,8947.545056,-1052.454944,,,,,
01-10-2018,31-10-2018,JKPAPER.NS,11.65337788,150.6000061,168.1499939,11165.33779,1165.337788,,,,,
01-10-2018,31-10-2018,JYOTHYLAB.NS,-1.793253716,189.6000061,186.1999969,9820.674628,-179.3253716,,,,,
01-10-2018,31-10-2018,KANSAINER.NS,-19.34034883,304.2000122,245.3666687,8065.965117,-1934.034883,,,,,
01-10-2018,31-10-2018,KEI.NS,-20.5237883,374.2000122,297.3999939,7947.62117,-2052.37883,,,,,
01-10-2018,31-10-2018,LT.NS,1.854821318,1248.099976,1271.25,10185.48213,185.4821318,,,,,
01-10-2018,31-10-2018,MARICO.NS,-6.151537884,333.25,312.75,9384.846212,-615.1537884,,,,,
01-10-2018,31-10-2018,MGL.NS,1.271132661,810.2999878,820.5999756,10127.11327,127.1132661,,,,,
01-10-2018,31-10-2018,MRPL.NS,15.4676259,69.5,80.25,11546.76259,1546.76259,,,,,
01-10-2018,31-10-2018,MUTHOOTFIN.NS,-7.101772305,425.9500122,395.7000122,9289.82277,-710.1772305,,,,,
01-10-2018,31-10-2018,NATCOPHARM.NS,-1.543576259,751.5,739.9000244,9845.642374,-154.3576259,,,,,
01-10-2018,31-10-2018,NAUKRI.NS,11.04049415,1423.849976,1581.050049,11104.04941,1104.049415,,,,,
01-10-2018,31-10-2018,NESTLEIND.NS,1.132189366,960.9650269,971.8449707,10113.21894,113.2189366,,,,,
01-10-2018,31-10-2018,NETWORK18.NS,-5.377579514,43.70000076,41.34999847,9462.242049,-537.7579514,,,,,
01-10-2018,31-10-2018,OLECTRA.NS,-2.649469588,213.25,207.6000061,9735.053041,-264.9469588,,,,,
01-10-2018,31-10-2018,PERSISTENT.NS,-26.77393784,758.2000122,555.2000122,7322.606216,-2677.393784,,,,,
01-10-2018,31-10-2018,PFC.NS,15.15723211,63.59999847,73.23999786,11515.72321,1515.723211,,,,,
01-10-2018,31-10-2018,PGHL.NS,6.806407882,2721.699951,2906.949951,10680.64079,680.6407882,,,,,
01-10-2018,31-10-2018,PIDILITIND.NS,-10.14214181,1041.199951,935.5999756,8985.785819,-1014.214181,,,,,
01-10-2018,31-10-2018,PRESTIGE.NS,-11.30980295,215.3000031,190.9499969,8869.019705,-1130.980295,,,,,
01-10-2018,31-10-2018,RALLIS.NS,-8.155442882,182.6999969,167.8000031,9184.455712,-815.5442882,,,,,
01-10-2018,31-10-2018,RAMCOCEM.NS,-7.781861021,652.7999878,602,9221.813898,-778.1861021,,,,,
01-10-2018,31-10-2018,RECLTD.NS,9.362743103,76.5,83.66249847,10936.27431,936.2743103,,,,,
01-10-2018,31-10-2018,REDINGTON.NS,-9.679167147,45.97499847,41.52500153,9032.083285,-967.9167147,,,,,
01-10-2018,31-10-2018,RTNINDIA.NS,-14.47368314,3.799999952,3.25,8552.631686,-1447.368314,,,,,
01-10-2018,31-10-2018,SBIN.NS,-0.255618839,273.8500061,273.1499939,9974.438116,-25.56188393,,,,,
01-10-2018,31-10-2018,SIEMENS.NS,-3.652382468,941.8499756,907.4500122,9634.761753,-365.2382468,,,,,
01-10-2018,31-10-2018,SKFINDIA.NS,4.787537298,1690.849976,1771.800049,10478.75373,478.7537298,,,,,
01-10-2018,31-10-2018,TANLA.NS,-0.150838762,33.15000153,33.09999847,9984.916124,-15.08387616,,,,,
01-10-2018,31-10-2018,TATACHEM.NS,-1.354096623,304.4395752,300.3171692,9864.590338,-135.4096623,,,,,
01-10-2018,31-10-2018,TATAPOWER.NS,14.42237453,67.94999695,77.75,11442.23745,1442.237453,,,,,
01-10-2018,31-10-2018,TEAMLEASE.NS,7.987424221,2353.699951,2541.699951,10798.74242,798.7424221,,,,,
01-10-2018,31-10-2018,TEJASNET.NS,-1.574183355,254.1000061,250.1000061,9842.581665,-157.4183355,,,,,
01-10-2018,31-10-2018,THERMAX.NS,4.745543753,946.1500244,991.0499878,10474.55438,474.5543753,,,,,
01-10-2018,31-10-2018,TITAN.NS,2.562519296,809.75,830.5,10256.25193,256.2519296,,,,,
01-10-2018,31-10-2018,TORNTPOWER.NS,1.606070132,224.1499939,227.75,10160.60701,160.6070132,,,,,
01-10-2018,31-10-2018,TRIDENT.NS,14.18312276,5.570000172,6.360000134,11418.31228,1418.312276,,,,,
01-10-2018,31-10-2018,VBL.NS,11.0243769,108.1777802,120.1037064,11102.43769,1102.43769,,,,,
01-10-2018,31-10-2018,VINATIORGA.NS,16.94873117,613.0250244,716.9249878,11694.87312,1694.873117,,,,,
01-10-2018,31-10-2018,VMART.NS,-7.774053632,2554.649902,2356.050049,9222.594637,-777.4053632,,,,,
01-10-2018,31-10-2018,VTL.NS,-0.728552902,201.7700043,200.3000031,9927.14471,-72.85529016,,,,,
01-10-2018,31-10-2018,WELSPUNLIV.NS,0.680274713,58.79999924,59.20000076,10068.02747,68.02747127,,,,,
01-11-2018,30-11-2018,ABCAPITAL.NS,-1.131005623,106.0999985,104.9000015,9886.899438,-113.1005623,,,,,
01-11-2018,30-11-2018,ADANIPORTS.NS,16.1797053,318.2999878,369.7999878,11617.97053,1617.97053,,,,,
01-11-2018,30-11-2018,ALOKINDS.NS,-3.030300184,3.299999952,3.200000048,9696.969982,-303.0300184,,,,,
01-11-2018,30-11-2018,AMBUJACEM.NS,8.427109958,199.9499969,216.8000031,10842.711,842.7109958,,,,,
01-11-2018,30-11-2018,AUBANK.NS,3.805217623,281.8500061,292.5750122,10380.52176,380.5217623,,,,,
01-11-2018,30-11-2018,BAJAJFINSV.NS,11.58915529,538.6500244,601.0750122,11158.91553,1158.915529,,,,,
01-11-2018,30-11-2018,BALAMINES.NS,6.093602275,431.6000061,457.8999939,10609.36023,609.3602275,,,,,
01-11-2018,30-11-2018,BEML.NS,20.959838,532.6025391,644.2351685,12095.9838,2095.9838,,,,,
01-11-2018,30-11-2018,BHEL.NS,-2.849002973,70.19999695,68.19999695,9715.099703,-284.9002973,,,,,
01-11-2018,30-11-2018,BLS.NS,-10.9710868,33.72499847,30.02499962,8902.89132,-1097.10868,,,,,
01-11-2018,30-11-2018,BLUESTARCO.NS,14.15291263,287.75,328.4750061,11415.29126,1415.291263,,,,,
01-11-2018,30-11-2018,BPCL.NS,15.89345064,283.4500122,328.5,11589.34506,1589.345064,,,,,
01-11-2018,30-11-2018,BSOFT.NS,-4.365714119,135.9819794,130.0453949,9563.428588,-436.5714119,,,,,
01-11-2018,30-11-2018,CENTURYPLY.NS,-0.643902081,178.6000061,177.4499969,9935.609792,-64.39020806,,,,,
01-11-2018,30-11-2018,CESC.NS,0.61625908,68.96499634,69.38999939,10061.62591,61.62590797,,,,,
01-11-2018,30-11-2018,COALINDIA.NS,-5.438533847,261.1000061,246.8999939,9456.146615,-543.8533847,,,,,
01-11-2018,30-11-2018,DABUR.NS,11.95198139,370.6499939,414.9500122,11195.19814,1195.198139,,,,,
01-11-2018,30-11-2018,DEEPAKFERT.NS,-19.46026546,195.8128357,157.7071381,8053.973454,-1946.026546,,,,,
01-11-2018,30-11-2018,ERIS.NS,-9.078830497,677.4000244,615.9000244,9092.11695,-907.8830497,,,,,
01-11-2018,30-11-2018,FDC.NS,-5.021124112,201.1499939,191.0500031,9497.887589,-502.1124112,,,,,
01-11-2018,30-11-2018,GNFC.NS,-0.385076507,337.6000061,336.2999878,9961.492349,-38.50765068,,,,,
01-11-2018,30-11-2018,GODREJCP.NS,5.613434673,705.4500122,745.0499878,10561.34347,561.3434673,,,,,
01-11-2018,30-11-2018,GPIL.NS,-24.23333096,95.78749847,72.57499695,7576.666904,-2423.333096,,,,,
01-11-2018,30-11-2018,GPPL.NS,-1.873416176,98.75,96.90000153,9812.658382,-187.3416176,,,,,
01-11-2018,30-11-2018,GUJALKALI.NS,-0.089206066,560.5,560,9991.079393,-8.920606601,,,,,
01-11-2018,30-11-2018,GUJGASLTD.NS,1.799645225,125.5800018,127.8399963,10179.96452,179.9645225,,,,,
01-11-2018,30-11-2018,HINDCOPPER.NS,-5.341247881,50.54999924,47.84999847,9465.875212,-534.1247881,,,,,
01-11-2018,30-11-2018,HUDCO.NS,-3.071677509,43.95000076,42.59999847,9692.832249,-307.1677509,,,,,
01-11-2018,30-11-2018,IDFC.NS,10.20408163,36.75,40.5,11020.40816,1020.408163,,,,,
01-11-2018,30-11-2018,IDFCFIRSTB.NS,9.54416648,35.09999847,38.45000076,10954.41665,954.416648,,,,,
01-11-2018,30-11-2018,IIFL.NS,-2.184791646,271.8320923,265.8931274,9781.520835,-218.4791646,,,,,
01-11-2018,30-11-2018,INDIACEM.NS,-1.253407658,91.75,90.59999847,9874.659234,-125.3407658,,,,,
01-11-2018,30-11-2018,INGERRAND.NS,3.38028169,532.5,550.5,10338.02817,338.028169,,,,,
01-11-2018,30-11-2018,ITC.NS,3.658974088,277.3999939,287.5499878,10365.89741,365.8974088,,,,,
01-11-2018,30-11-2018,ITI.NS,10.8642013,81,89.80000305,11086.42013,1086.42013,,,,,
01-11-2018,30-11-2018,JBMA.NS,5.464191325,113.0999985,119.2799988,10546.41913,546.4191325,,,,,
01-11-2018,30-11-2018,JINDALSTEL.NS,-11.5329704,175.1499939,154.9499969,8846.70296,-1153.29704,,,,,
01-11-2018,30-11-2018,JMFINANCIL.NS,15.21594279,75.25,86.69999695,11521.59428,1521.594279,,,,,
01-11-2018,30-11-2018,JSL.NS,-27.22914736,52.15000153,37.95000076,7277.085264,-2722.914736,,,,,
01-11-2018,30-11-2018,JSWSTEEL.NS,-7.381469816,342.75,317.4500122,9261.853018,-738.1469816,,,,,
01-11-2018,30-11-2018,JUBLPHARMA.NS,10.25907021,505.4579468,557.3132324,11025.90702,1025.907021,,,,,
01-11-2018,30-11-2018,KNRCON.NS,0.743894356,94.09999847,94.80000305,10074.38944,74.3894356,,,,,
01-11-2018,30-11-2018,KOTAKBANK.NS,9.319084115,1109.550049,1212.949951,10931.90841,931.9084115,,,,,
01-11-2018,30-11-2018,L&TFH.NS,5.888852688,126.3559875,133.7969055,10588.88527,588.8852688,,,,,
01-11-2018,30-11-2018,LICHSGFIN.NS,11.75911594,420.9500122,470.4500122,11175.91159,1175.911594,,,,,
01-11-2018,30-11-2018,M&M.NS,2.26837176,756.0499878,773.2000122,10226.83718,226.837176,,,,,
01-11-2018,30-11-2018,MAHLIFE.NS,-2.925276273,135.6000061,131.6333313,9707.472373,-292.5276273,,,,,
01-11-2018,30-11-2018,MFSL.NS,11.57540057,400.8500061,447.25,11157.54006,1157.540057,,,,,
01-11-2018,30-11-2018,MHRIL.NS,-8.989259666,152.0333405,138.3666687,9101.074033,-898.9259666,,,,,
01-11-2018,30-11-2018,MINDACORP.NS,12.28000488,125,140.3500061,11228.00049,1228.000488,,,,,
01-11-2018,30-11-2018,MOTHERSON.NS,-2.700158247,65.26465607,63.50240707,9729.984175,-270.0158247,,,,,
01-11-2018,30-11-2018,MOTILALOFS.NS,-6.345966717,661.0499878,619.0999756,9365.403328,-634.5966717,,,,,
01-11-2018,30-11-2018,NBCC.NS,-6.073565767,58.45000076,54.90000153,9392.643423,-607.3565767,,,,,
01-11-2018,30-11-2018,NETWORK18.NS,-7.211538726,41.59999847,38.59999847,9278.846127,-721.1538726,,,,,
01-11-2018,30-11-2018,NTPC.NS,-9.39490288,130.8333282,118.5416641,9060.509712,-939.490288,,,,,
01-11-2018,30-11-2018,ONGC.NS,-8.849266708,154.25,140.6000061,9115.073329,-884.9266708,,,,,
01-11-2018,30-11-2018,PIDILITIND.NS,21.25645932,977.3499756,1185.099976,12125.64593,2125.645932,,,,,
01-11-2018,30-11-2018,POONAWALLA.NS,2.961919672,106.3499985,109.5,10296.19197,296.1919672,,,,,
01-11-2018,30-11-2018,PRESTIGE.NS,3.388063484,191.8500061,198.3500061,10338.80635,338.8063484,,,,,
01-11-2018,30-11-2018,RALLIS.NS,-5.25851769,170.1999969,161.25,9474.148231,-525.851769,,,,,
01-11-2018,30-11-2018,RELIANCE.NS,10.62722571,965.763916,1068.397827,11062.72257,1062.722571,,,,,
01-11-2018,30-11-2018,SAIL.NS,-18.46612248,67.15000153,54.75,8153.387752,-1846.612248,,,,,
01-11-2018,30-11-2018,SHARDACROP.NS,-6.082804492,314,294.8999939,9391.719551,-608.2804492,,,,,
01-11-2018,30-11-2018,SHOPERSTOP.NS,3.289064776,456.2366943,471.2426147,10328.90648,328.9064776,,,,,
01-11-2018,30-11-2018,SUNDRMFAST.NS,-5.214295609,533.1500244,505.3500061,9478.570439,-521.4295609,,,,,
01-11-2018,30-11-2018,SUPREMEIND.NS,0.632271118,988.5,994.75,10063.22711,63.22711179,,,,,
01-11-2018,30-11-2018,TATACONSUM.NS,0.45924225,217.75,218.75,10045.92423,45.92422503,,,,,
01-11-2018,30-11-2018,TATAELXSI.NS,-6.731488029,1074.800049,1002.450012,9326.851197,-673.1488029,,,,,
01-11-2018,30-11-2018,TRENT.NS,5.237214935,324.6000061,341.6000061,10523.72149,523.7214935,,,,,
01-11-2018,30-11-2018,TRITURBINE.NS,12.60381213,102.3499985,115.25,11260.38121,1260.381213,,,,,
01-11-2018,30-11-2018,TTML.NS,1.250009266,3.827409983,3.875252962,10125.00093,125.0009266,,,,,
01-11-2018,30-11-2018,ZYDUSLIFE.NS,-0.695603796,359.3999939,356.8999939,9930.43962,-69.56037959,,,,,
01-12-2018,31-12-2018,AARTIDRUGS.NS,1.664004775,141.2250061,143.5749969,10166.40048,166.4004775,,,,,
01-12-2018,31-12-2018,ABCAPITAL.NS,-1.962708508,101.9000015,99.90000153,9803.729149,-196.2708508,,,,,
01-12-2018,31-12-2018,AEGISCHEM.NS,-8.31744361,209.8000031,192.3500061,9168.255639,-831.744361,,,,,
01-12-2018,31-12-2018,ALKEM.NS,0.128765203,1902.650024,1905.099976,10012.87652,12.87652033,,,,,
01-12-2018,31-12-2018,BALKRISIND.NS,-3.231959267,943.7000122,913.2000122,9676.804073,-323.1959267,,,,,
01-12-2018,31-12-2018,BANKBARODA.NS,10.65918827,106.9499969,118.3499985,11065.91883,1065.918827,,,,,
01-12-2018,31-12-2018,BEL.NS,3.169012784,28.39999962,29.29999924,10316.90128,316.9012784,,,,,
01-12-2018,31-12-2018,BHARATFORG.NS,-10.02217295,563.75,507.25,8997.782705,-1002.217295,,,,,
01-12-2018,31-12-2018,BSOFT.NS,3.270142599,131.1643372,135.453598,10327.01426,327.0142599,,,,,
01-12-2018,31-12-2018,CERA.NS,0.416934645,2350.5,2360.300049,10041.69346,41.69346449,,,,,
01-12-2018,31-12-2018,CESC.NS,-3.337872389,69.80500031,67.47499847,9666.212761,-333.7872389,,,,,
01-12-2018,31-12-2018,CIPLA.NS,-2.575585686,535.7999878,522,9742.441431,-257.5585686,,,,,
01-12-2018,31-12-2018,COCHINSHIP.NS,1.272605492,186.625,189,10127.26055,127.2605492,,,,,
01-12-2018,31-12-2018,COFORGE.NS,4.622286775,1103.349976,1154.349976,10462.22868,462.2286775,,,,,
01-12-2018,31-12-2018,DCMSHRIRAM.NS,-5.397491242,358.5,339.1499939,9460.250876,-539.7491242,,,,,
01-12-2018,31-12-2018,ECLERX.NS,7.838500796,677,730.0666504,10783.85008,783.8500796,,,,,
01-12-2018,31-12-2018,EIDPARRY.NS,-4.902417845,215.1999969,204.6499939,9509.758216,-490.2417845,,,,,
01-12-2018,31-12-2018,ENDURANCE.NS,9.069401972,1120.25,1221.849976,10906.9402,906.9401972,,,,,
01-12-2018,31-12-2018,EPL.NS,14.96021058,94.25,108.3499985,11496.02106,1496.021058,,,,,
01-12-2018,31-12-2018,ERIS.NS,9.025679927,627.0999756,683.7000122,10902.56799,902.5679927,,,,,
01-12-2018,31-12-2018,FINCABLES.NS,0.120084671,458,458.5499878,10012.00847,12.0084671,,,,,
01-12-2018,31-12-2018,FSL.NS,-11.0900445,52.75,46.90000153,8890.99555,-1109.00445,,,,,
01-12-2018,31-12-2018,GPPL.NS,7.012032166,95.55000305,102.25,10701.20322,701.2032166,,,,,
01-12-2018,31-12-2018,GRANULES.NS,3.335252016,86.94999695,89.84999847,10333.5252,333.5252016,,,,,
01-12-2018,31-12-2018,HINDCOPPER.NS,3.465852782,49.04999924,50.75,10346.58528,346.5852782,,,,,
01-12-2018,31-12-2018,HUDCO.NS,-0.232554591,43,42.90000153,9976.744541,-23.2554591,,,,,
01-12-2018,31-12-2018,IBULHSGFIN.NS,8.454116841,697.9996338,757.0093384,10845.41168,845.4116841,,,,,
01-12-2018,31-12-2018,IDEA.NS,5.189336943,21.49584579,22.61133766,10518.93369,518.9336943,,,,,
01-12-2018,31-12-2018,INDUSTOWER.NS,2.734375,256,263,10273.4375,273.4375,,,,,
01-12-2018,31-12-2018,JAMNAAUTO.NS,-5.243715779,67.69999695,64.15000153,9475.628422,-524.3715779,,,,,
01-12-2018,31-12-2018,KPRMILL.NS,-2.626595745,116.1200027,113.0699997,9737.340425,-262.6595745,,,,,
01-12-2018,31-12-2018,LALPATHLAB.NS,0.955659001,899.9000244,908.5,10095.5659,95.56590013,,,,,
01-12-2018,31-12-2018,LAXMIMACH.NS,-1.278107941,5817.200195,5742.850098,9872.189206,-127.8107941,,,,,
01-12-2018,31-12-2018,LTIM.NS,10.02351403,1573.300049,1731,11002.3514,1002.351403,,,,,
