Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference,,Total Amount Invested: $ 53100000,,,,,
01-09-2018,30-09-2018,GUJALKALI.NS,4.409836673,571.4500122,596.6500244,10440.98367,440.9836673,,,,,,,
01-09-2018,30-09-2018,HEG.NS,-21.4953618,4261.850098,3345.75,7850.46382,-2149.53618,,,,,,,
01-09-2018,30-09-2018,HINDALCO.NS,-4.072681808,239.3999939,229.6499939,9592.731819,-407.2681808,,,,,,,
01-09-2018,30-09-2018,HINDUNILVR.NS,-5.338117384,1699.099976,1608.400024,9466.188262,-533.8117384,,,,,,,
01-09-2018,30-09-2018,HINDZINC.NS,-3.146978249,298.7000122,289.2999878,9685.302175,-314.6978249,,,,,,,
01-09-2018,30-09-2018,IDFC.NS,-23.85057583,52.20000076,39.75,7614.942417,-2385.057583,,,,,,,
01-09-2018,30-09-2018,INDHOTEL.NS,0.403378491,132.2145844,132.7479095,10040.33785,40.33784911,,,,,,,
01-09-2018,30-09-2018,INDIACEM.NS,-18.1560892,123.6500015,101.1999969,8184.39108,-1815.60892,,,,,,,
01-09-2018,30-09-2018,IOB.NS,-15.21035247,15.44999981,13.10000038,8478.964753,-1521.035247,,,,,,,
01-09-2018,30-09-2018,IPCALAB.NS,-11.5587358,384.125,339.7250061,8844.12642,-1155.87358,,,,,,,
01-09-2018,30-09-2018,JINDALSAW.NS,-22.13375706,94.19999695,73.34999847,7786.624294,-2213.375706,,,,,,,
01-09-2018,30-09-2018,JINDALSTEL.NS,-10.97256704,220.5500031,196.3500061,8902.743296,-1097.256704,,,,,,,
01-09-2018,30-09-2018,JSWENERGY.NS,-14.33566434,71.5,61.25,8566.433566,-1433.566434,,,,,,,
01-09-2018,30-09-2018,KANSAINER.NS,-10.7316135,343.5333252,306.6666565,8926.83865,-1073.16135,,,,,,,
01-09-2018,30-09-2018,KPRMILL.NS,-10.56010489,135.5099945,121.1999969,8943.989511,-1056.010489,,,,,,,
01-09-2018,30-09-2018,L&TFH.NS,-28.05995056,167.5600433,120.542778,7194.004944,-2805.995056,,,,,,,
01-09-2018,30-09-2018,M&M.NS,-9.163323138,947.7999878,860.9500122,9083.667686,-916.3323138,,,,,,,
01-09-2018,30-09-2018,NATIONALUM.NS,-19.41489238,75.19999695,60.59999847,8058.510762,-1941.489238,,,,,,,
01-09-2018,30-09-2018,NETWORK18.NS,-19.27374701,53.70000076,43.34999847,8072.625299,-1927.374701,,,,,,,
01-09-2018,30-09-2018,NMDC.NS,0.132683554,86.89502716,87.01032257,10013.26836,13.26835539,,,,,,,
01-09-2018,30-09-2018,PNB.NS,-30.8627657,86.34999847,59.70000076,6913.72343,-3086.27657,,,,,,,
01-09-2018,30-09-2018,PNBHOUSING.NS,-34.23092797,1116.509399,734.3178711,6576.907203,-3423.092797,,,,,,,
01-09-2018,30-09-2018,PNCINFRA.NS,-15.66153658,162.5,137.0500031,8433.846342,-1566.153658,,,,,,,
01-09-2018,30-09-2018,PRSMJOHNSN.NS,-21.39973004,111.4499969,87.59999847,7860.026996,-2139.973004,,,,,,,
01-09-2018,30-09-2018,RALLIS.NS,-11.04054283,204.6999969,182.1000061,8895.945717,-1104.054283,,,,,,,
01-09-2018,30-09-2018,RECLTD.NS,-17.97234402,89.51249695,73.42500305,8202.765598,-1797.234402,,,,,,,
01-09-2018,30-09-2018,RELIANCE.NS,2.343080982,1123.852051,1150.184814,10234.3081,234.3080982,,,,,,,
01-09-2018,30-09-2018,RTNINDIA.NS,-11.11111111,4.5,4,8888.888889,-1111.111111,,,,,,,
01-09-2018,30-09-2018,SBIN.NS,-13.33442314,306.3500061,265.5,8666.557686,-1333.442314,,,,,,,
01-09-2018,30-09-2018,SHARDACROP.NS,-18.00619497,403.75,331.0499878,8199.380503,-1800.619497,,,,,,,
01-09-2018,30-09-2018,SKFINDIA.NS,-5.5117667,1782.550049,1684.300049,9448.82333,-551.17667,,,,,,,
01-09-2018,30-09-2018,SONATSOFTW.NS,6.88358876,129.65625,138.5812531,10688.35888,688.358876,,,,,,,
01-09-2018,30-09-2018,SPARC.NS,-13.53193771,396.1000061,342.5,8646.806229,-1353.193771,,,,,,,
01-09-2018,30-09-2018,STLTECH.NS,-18.80708109,361.2999878,293.3500061,8119.291891,-1880.708109,,,,,,,
01-09-2018,30-09-2018,TATAELXSI.NS,-20.01106843,1445.199951,1156,7998.893157,-2001.106843,,,,,,,
01-09-2018,30-09-2018,TATAPOWER.NS,-15.79283754,78.19999695,65.84999847,8420.716246,-1579.283754,,,,,,,
01-09-2018,30-09-2018,TATASTEEL.NS,-3.245943801,60.07500076,58.125,9675.40562,-324.5943801,,,,,,,
01-09-2018,30-09-2018,TRENT.NS,-7.481957605,360.2000122,333.25,9251.804239,-748.1957605,,,,,,,
01-09-2018,30-09-2018,TRIDENT.NS,-15.5949719,6.764999866,5.710000038,8440.50281,-1559.49719,,,,,,,
01-09-2018,30-09-2018,TRITURBINE.NS,-11.40651423,116.5999985,103.3000031,8859.348577,-1140.651423,,,,,,,
01-09-2018,30-09-2018,UCOBANK.NS,-18.64406999,20.64999962,16.79999924,8135.593001,-1864.406999,,,,,,,
01-09-2018,30-09-2018,UNOMINDA.NS,-18.25020259,214.9436188,175.7159729,8174.979741,-1825.020259,,,,,,,
01-09-2018,30-09-2018,USHAMART.NS,2.18121323,29.79999924,30.45000076,10218.12132,218.121323,,,,,,,
01-09-2018,30-09-2018,VOLTAS.NS,-11.55060638,601.7000122,532.2000122,8844.939362,-1155.060638,,,,,,,
01-09-2018,30-09-2018,ZFCVINDIA.NS,-2.210489653,7045.950195,6890.200195,9778.951035,-221.0489653,,,,,,,
01-09-2018,30-09-2018,ZYDUSLIFE.NS,-4.809470813,405.4500122,385.9500122,9519.052919,-480.9470813,,,,,,,
01-10-2018,31-10-2018,ABB.NS,-15.08890124,1291.792114,1096.874878,8491.109876,-1508.890124,,,,,,,
01-10-2018,31-10-2018,AUROPHARMA.NS,0.110436635,769.6500244,770.5,10011.04366,11.04366347,,,,,,,
01-10-2018,31-10-2018,BIOCON.NS,-5.787921619,339.5,319.8500061,9421.207838,-578.7921619,,,,,,,
01-10-2018,31-10-2018,CARBORUNIV.NS,-6.826640965,389.6499939,363.0499878,9317.335903,-682.6640965,,,,,,,
01-10-2018,31-10-2018,DCMSHRIRAM.NS,-2.717070289,423.25,411.75,9728.292971,-271.7070289,,,,,,,
01-10-2018,31-10-2018,HCLTECH.NS,-8.516937978,549.2000122,502.4249878,9148.306202,-851.6937978,,,,,,,
01-10-2018,31-10-2018,INDHOTEL.NS,-1.244169951,124.699646,123.1481705,9875.583005,-124.4169951,,,,,,,
01-10-2018,31-10-2018,INFY.NS,-11.65874854,746.6500244,659.5999756,8834.125146,-1165.874854,,,,,,,
01-10-2018,31-10-2018,LTIM.NS,-12.58987318,1933.300049,1689.900024,8741.012682,-1258.987318,,,,,,,
01-10-2018,31-10-2018,OIL.NS,-11.08095854,221.1000061,196.6000061,8891.904146,-1108.095854,,,,,,,
01-10-2018,31-10-2018,ONGC.NS,-14.55307433,179,152.9499969,8544.692567,-1455.307433,,,,,,,
01-10-2018,31-10-2018,RELIANCE.NS,-14.18364533,1126.183594,966.449707,8581.635467,-1418.364533,,,,,,,
01-10-2018,31-10-2018,SFL.NS,-10.32884071,835.5250244,749.2249756,8967.115929,-1032.884071,,,,,,,
01-11-2018,30-11-2018,AIAENG.NS,-4.022548136,1685.5,1617.699951,9597.745186,-402.2548136,,,,,,,
01-11-2018,30-11-2018,APOLLOHOSP.NS,6.264922351,1172.400024,1245.849976,10626.49224,626.4922351,,,,,,,
01-11-2018,30-11-2018,ATUL.NS,2.940917562,3369.699951,3468.800049,10294.09176,294.0917562,,,,,,,
01-11-2018,30-11-2018,AUROPHARMA.NS,-0.050465382,792.5499878,792.1500244,9994.953462,-5.0465382,,,,,,,
01-11-2018,30-11-2018,BATAINDIA.NS,-1.37384399,1015.400024,1001.450012,9862.615601,-137.384399,,,,,,,
01-11-2018,30-11-2018,BOSCHLTD.NS,-4.290759277,19624.75,18782.69922,9570.924072,-429.0759277,,,,,,,
01-11-2018,30-11-2018,CONCOR.NS,2.002715954,529.2800293,539.8800049,10200.2716,200.2715954,,,,,,,
01-11-2018,30-11-2018,DRREDDY.NS,7.868863483,2461.600098,2655.300049,10786.88635,786.8863483,,,,,,,
01-11-2018,30-11-2018,EIDPARRY.NS,-1.3254155,218.8000031,215.8999939,9867.45845,-132.54155,,,,,,,
01-11-2018,30-11-2018,HAVELLS.NS,6.906974852,645,689.5499878,10690.69749,690.6974852,,,,,,,
01-11-2018,30-11-2018,HCLTECH.NS,0.450985002,504.4500122,506.7250061,10045.0985,45.09850018,,,,,,,
01-11-2018,30-11-2018,HEG.NS,-3.086915931,4311.75,4178.649902,9691.308407,-308.6915931,,,,,,,
01-11-2018,30-11-2018,HINDUNILVR.NS,10.00528555,1607.650024,1768.5,11000.52855,1000.528555,,,,,,,
01-11-2018,30-11-2018,IGL.NS,-6.678601216,279.25,260.6000061,9332.139878,-667.8601216,,,,,,,
01-11-2018,30-11-2018,KSB.NS,0.057039381,788.9500122,789.4000244,10005.70394,5.703938147,,,,,,,
01-11-2018,30-11-2018,LINDEINDIA.NS,47.20186399,450.2999878,662.8499756,14720.1864,4720.186399,,,,,,,
01-11-2018,30-11-2018,LT.NS,7.213111074,1326.75,1422.449951,10721.31111,721.3111074,,,,,,,
01-11-2018,30-11-2018,LTTS.NS,-12.18152149,1748.550049,1535.550049,8781.847851,-1218.152149,,,,,,,
01-11-2018,30-11-2018,MCDOWELL-N.NS,2.234768146,619.75,633.5999756,10223.47681,223.4768146,,,,,,,
01-11-2018,30-11-2018,MGL.NS,-3.310475337,845.7999878,817.7999878,9668.952466,-331.0475337,,,,,,,
01-11-2018,30-11-2018,NATCOPHARM.NS,-5.765173114,758,714.2999878,9423.482689,-576.5173114,,,,,,,
01-11-2018,30-11-2018,NAUKRI.NS,3.849121503,1491.25,1548.650024,10384.91215,384.9121503,,,,,,,
01-11-2018,30-11-2018,NESTLEIND.NS,6.388987065,996.9500122,1060.64502,10638.89871,638.8987065,,,,,,,
01-11-2018,30-11-2018,PGHL.NS,-6.333290215,3106.600098,2909.850098,9366.670979,-633.3290215,,,,,,,
01-11-2018,30-11-2018,PIIND.NS,4.262709189,791.75,825.5,10426.27092,426.2709189,,,,,,,
01-11-2018,30-11-2018,RADICO.NS,-3.379037218,408.3999939,394.6000061,9662.096278,-337.9037218,,,,,,,
01-11-2018,30-11-2018,RAYMOND.NS,8.056505178,764.5999756,826.2000122,10805.65052,805.6505178,,,,,,,
01-11-2018,30-11-2018,SBIN.NS,0.174886328,285.8999939,286.3999939,10017.48863,17.48863276,,,,,,,
01-11-2018,30-11-2018,SHRIRAMFIN.NS,-2.917539466,1182.231323,1147.739258,9708.246053,-291.7539466,,,,,,,
01-11-2018,30-11-2018,SKFINDIA.NS,4.574541042,1789.25,1871.099976,10457.4541,457.4541042,,,,,,,
01-11-2018,30-11-2018,SOBHA.NS,-0.95048361,452.3999939,448.1000061,9904.951639,-95.04836099,,,,,,,
01-11-2018,30-11-2018,SUNDARMFIN.NS,-4.328366377,1485.550049,1421.25,9567.163362,-432.8366377,,,,,,,
01-11-2018,30-11-2018,TEAMLEASE.NS,7.851908693,2602.550049,2806.899902,10785.19087,785.1908693,,,,,,,
01-11-2018,30-11-2018,TECHM.NS,-4.606634056,720.7000122,687.5,9539.336594,-460.6634056,,,,,,,
01-11-2018,30-11-2018,THERMAX.NS,2.758750542,1014.950012,1042.949951,10275.87505,275.8750542,,,,,,,
01-11-2018,30-11-2018,TITAN.NS,9.0057945,854.4500122,931.4000244,10900.57945,900.57945,,,,,,,
01-11-2018,30-11-2018,TTKPRESTIG.NS,6.035611886,571.4000244,605.8875122,10603.56119,603.5611886,,,,,,,
01-11-2018,30-11-2018,UPL.NS,11.95574947,463.9333191,519.4000244,11195.57495,1195.574947,,,,,,,
01-11-2018,30-11-2018,VMART.NS,11.75081193,2540.25,2838.75,11175.08119,1175.081193,,,,,,,
01-12-2018,31-12-2018,AARTIIND.NS,-2.430315424,353.9454041,345.3434143,9756.968458,-243.0315424,,,,,,,
01-12-2018,31-12-2018,ADANIENT.NS,-3.089378519,166.6999969,161.5500031,9691.062148,-308.9378519,,,,,,,
01-12-2018,31-12-2018,AMBUJACEM.NS,0.431816795,220,220.9499969,10043.18168,43.18167947,,,,,,,
01-12-2018,31-12-2018,APARINDS.NS,6.804205144,618,660.0499878,10680.42051,680.4205144,,,,,,,
01-12-2018,31-12-2018,APOLLOTYRE.NS,-0.191528816,234.9499969,234.5,9980.847118,-19.15288164,,,,,,,
01-12-2018,31-12-2018,ASTRAL.NS,11.73897026,467.8651123,522.7876587,11173.89703,1173.897026,,,,,,,
01-12-2018,31-12-2018,ATUL.NS,-0.629312438,3448.199951,3426.5,9937.068756,-62.93124378,,,,,,,
01-12-2018,31-12-2018,AUROPHARMA.NS,-10.05155816,804.8499756,723.9500122,8994.844184,-1005.155816,,,,,,,
01-12-2018,31-12-2018,AXISBANK.NS,0.040012805,624.7999878,625.0499878,10004.00128,4.001280488,,,,,,,
01-12-2018,31-12-2018,BAJAJ-AUTO.NS,-0.676169591,2736,2717.5,9932.383041,-67.61695906,,,,,,,
01-12-2018,31-12-2018,BAJAJFINSV.NS,8.394310331,599.9299927,650.289978,10839.43103,839.4310331,,,,,,,
01-12-2018,31-12-2018,BAJAJHLDNG.NS,-1.932975699,2992.800049,2934.949951,9806.70243,-193.2975699,,,,,,,
01-12-2018,31-12-2018,BEML.NS,21.52220707,629.6231079,765.131897,12152.22071,2152.220707,,,,,,,
01-12-2018,31-12-2018,BERGEPAINT.NS,2.261115838,269.0416565,275.125,10226.11158,226.1115838,,,,,,,
01-12-2018,31-12-2018,BLUEDART.NS,6.181729126,3117.25,3309.949951,10618.17291,618.1729126,,,,,,,
01-12-2018,31-12-2018,BRIGADE.NS,10.71249663,132.8666687,147.1000061,11071.24966,1071.249663,,,,,,,
01-12-2018,31-12-2018,CCL.NS,0.890381941,269.5499878,271.9500122,10089.03819,89.03819413,,,,,,,
01-12-2018,31-12-2018,CEATLTD.NS,2.981707917,1262.699951,1300.349976,10298.17079,298.1707917,,,,,,,
01-12-2018,31-12-2018,CHAMBLFERT.NS,-5.443484042,156.1499939,147.6499939,9455.651596,-544.3484042,,,,,,,
01-12-2018,31-12-2018,CHOLAHLDNG.NS,-2.525498885,524.6500244,511.3999939,9747.450111,-252.5498885,,,,,,,
01-12-2018,31-12-2018,CONCOR.NS,-1.433505084,544.1199951,536.3200073,9856.649492,-143.3505084,,,,,,,
01-12-2018,31-12-2018,CROMPTON.NS,1.795045169,220.0500031,224,10179.50452,179.5045169,,,,,,,
01-12-2018,31-12-2018,CUB.NS,9.774653996,170.8500061,187.5500031,10977.4654,977.4653996,,,,,,,
01-12-2018,31-12-2018,ESCORTS.NS,-0.749494258,707.1500244,701.8499756,9925.050574,-74.9494258,,,,,,,
01-12-2018,31-12-2018,EXIDEIND.NS,1.958903777,260.3500061,265.4500122,10195.89038,195.8903777,,,,,,,
01-12-2018,31-12-2018,FINPIPE.NS,0.942100761,109.3300018,110.3600006,10094.21008,94.2100761,,,,,,,
01-12-2018,31-12-2018,GLENMARK.NS,12.07173658,621.7000122,696.75,11207.17366,1207.173658,,,,,,,
01-12-2018,31-12-2018,GODREJPROP.NS,-4.270562957,697.7999878,668,9572.943704,-427.0562957,,,,,,,
01-12-2018,31-12-2018,GSPL.NS,-7.023142944,187.9499969,174.75,9297.685706,-702.3142944,,,,,,,
01-12-2018,31-12-2018,HEROMOTOCO.NS,2.720490739,3039.899902,3122.600098,10272.04907,272.0490739,,,,,,,
01-12-2018,31-12-2018,ICICIBANK.NS,1.476793249,355.5,360.75,10147.67932,147.6793249,,,,,,,
01-12-2018,31-12-2018,ICICIGI.NS,-0.891292495,858.2999878,850.6500244,9910.87075,-89.12924954,,,,,,,
01-12-2018,31-12-2018,ITI.NS,-1.236560781,93,91.84999847,9876.343922,-123.6560781,,,,,,,
01-12-2018,31-12-2018,JUBLFOOD.NS,-6.113009927,265.9899902,249.7299957,9388.699007,-611.3009927,,,,,,,
01-12-2018,31-12-2018,KAJARIACER.NS,10.62956358,438.3999939,485,11062.95636,1062.956358,,,,,,,
01-12-2018,31-12-2018,KEC.NS,3.422642661,289.25,299.1499939,10342.26427,342.2642661,,,,,,,
01-12-2018,31-12-2018,L&TFH.NS,7.108188902,134.1224365,143.6561127,10710.81889,710.8188902,,,,,,,
01-12-2018,31-12-2018,LICHSGFIN.NS,9.511542319,446.2999878,488.75,10951.15423,951.1542319,,,,,,,
01-12-2018,31-12-2018,LUPIN.NS,-6.768001867,901.2999878,840.2999878,9323.199813,-676.8001867,,,,,,,
01-12-2018,31-12-2018,M&MFIN.NS,7.616684852,269.7605896,290.3074036,10761.66849,761.6684852,,,,,,,
01-12-2018,31-12-2018,MANAPPURAM.NS,8.455662735,85.15000153,92.34999847,10845.56627,845.5662735,,,,,,,
01-12-2018,31-12-2018,MFSL.NS,1.266982871,438.0499878,443.6000061,10126.69829,126.6982871,,,,,,,
01-12-2018,31-12-2018,MINDACORP.NS,5.023488718,138.3500061,145.3000031,10502.34887,502.3488718,,,,,,,
01-12-2018,31-12-2018,MUTHOOTFIN.NS,12.53625111,448.2999878,504.5,11253.62511,1253.625111,,,,,,,
01-12-2018,31-12-2018,NAVINFLUOR.NS,-2.466271556,711.5999756,694.0499878,9753.372844,-246.6271556,,,,,,,
01-12-2018,31-12-2018,NCC.NS,-0.859106499,87.30000305,86.55000305,9914.08935,-85.91064992,,,,,,,
01-12-2018,31-12-2018,NHPC.NS,-1.704541144,26.39999962,25.95000076,9829.545886,-170.4541144,,,,,,,
01-12-2018,31-12-2018,OBEROIRLTY.NS,-4.385595807,472,451.2999878,9561.440419,-438.5595807,,,,,,,
01-12-2018,31-12-2018,PHOENIXLTD.NS,-11.07382377,625.7999878,556.5,8892.617623,-1107.382377,,,,,,,
01-12-2018,31-12-2018,PIIND.NS,5.540848199,812.1500244,857.1500244,10554.08482,554.0848199,,,,,,,
01-12-2018,31-12-2018,RADICO.NS,-1.043072738,407.4500122,403.2000122,9895.692726,-104.3072738,,,,,,,
01-12-2018,31-12-2018,RATNAMANI.NS,6.491963382,588.9333496,627.166687,10649.19634,649.1963382,,,,,,,
01-12-2018,31-12-2018,RELIANCE.NS,-2.67197472,1057.380127,1029.127197,9732.802528,-267.197472,,,,,,,
01-12-2018,31-12-2018,RHIM.NS,-8.693076414,253.6499939,231.6000061,9130.692359,-869.3076414,,,,,,,
01-12-2018,31-12-2018,TATACOMM.NS,-1.070380998,327.7419128,324.2338257,9892.9619,-107.0380998,,,,,,,
01-12-2018,31-12-2018,THERMAX.NS,5.274719567,1024.699951,1078.75,10527.47196,527.4719567,,,,,,,
01-12-2018,31-12-2018,TRITURBINE.NS,-1.347242947,115.0500031,113.5,9865.275705,-134.7242947,,,,,,,
01-12-2018,31-12-2018,USHAMART.NS,-10.34912187,40.09999847,35.95000076,8965.087813,-1034.912187,,,,,,,
01-01-2019,31-01-2019,AJANTPHARM.NS,-7.857319667,787.7999878,725.9000244,9214.268033,-785.7319667,,,,,,,
01-01-2019,31-01-2019,ALKEM.NS,-3.648922695,1940.300049,1869.5,9635.107731,-364.8922695,,,,,,,
01-01-2019,31-01-2019,APOLLOHOSP.NS,4.20088046,1266.400024,1319.599976,10420.08805,420.088046,,,,,,,
01-01-2019,31-01-2019,ASIANPAINT.NS,1.37435565,1371.550049,1390.400024,10137.43556,137.435565,,,,,,,
01-01-2019,31-01-2019,BAJFINANCE.NS,-2.309129059,2656.850098,2595.5,9769.087094,-230.9129059,,,,,,,
01-01-2019,31-01-2019,BERGEPAINT.NS,-4.661661307,277.0833435,264.1666565,9533.833869,-466.1661307,,,,,,,
01-01-2019,31-01-2019,BRITANNIA.NS,3.407937298,3103.050049,3208.800049,10340.79373,340.7937298,,,,,,,
01-01-2019,31-01-2019,CANFINHOME.NS,-12.09901784,286.7999878,252.1000061,8790.098216,-1209.901784,,,,,,,
01-01-2019,31-01-2019,CEATLTD.NS,-16.04050741,1293.599976,1086.099976,8395.949259,-1604.050741,,,,,,,
01-01-2019,31-01-2019,CENTURYTEX.NS,-13.26431411,922.4000244,800.0499878,8673.568589,-1326.431411,,,,,,,
01-01-2019,31-01-2019,CHOLAHLDNG.NS,-13.81082131,515.9000244,444.6499939,8618.917869,-1381.082131,,,,,,,
01-01-2019,31-01-2019,CRISIL.NS,2.683089448,1619.400024,1662.849976,10268.30894,268.3089448,,,,,,,
01-01-2019,31-01-2019,DELTACORP.NS,-10.19070092,251.6999969,226.0500031,8980.929908,-1019.070092,,,,,,,
01-01-2019,31-01-2019,DMART.NS,-13.61307866,1590.75,1374.199951,8638.692134,-1361.307866,,,,,,,
01-01-2019,31-01-2019,ERIS.NS,-6.783213256,692.1500244,645.2000122,9321.678674,-678.3213256,,,,,,,
01-01-2019,31-01-2019,ESCORTS.NS,-8.634337932,719.7999878,657.6500244,9136.566207,-863.4337932,,,,,,,
01-01-2019,31-01-2019,EXIDEIND.NS,-16.78504445,267.5,222.6000061,8321.495555,-1678.504445,,,,,,,
01-01-2019,31-01-2019,GLENMARK.NS,-7.736769044,692.1500244,638.5999756,9226.323096,-773.6769044,,,,,,,
01-01-2019,31-01-2019,GODREJCP.NS,-14.10168812,807.3499756,693.5,8589.831188,-1410.168812,,,,,,,
01-01-2019,31-01-2019,GODREJIND.NS,-8.986382962,543.5999756,494.75,9101.361704,-898.6382962,,,,,,,
01-01-2019,31-01-2019,HDFCBANK.NS,-5.279090421,1074.050049,1017.349976,9472.090958,-527.9090421,,,,,,,
01-01-2019,31-01-2019,HINDUNILVR.NS,-3.76159019,1801.099976,1733.349976,9623.840981,-376.159019,,,,,,,
01-01-2019,31-01-2019,HINDZINC.NS,-5.830488339,277.8500061,261.6499939,9416.951166,-583.0488339,,,,,,,
01-01-2019,31-01-2019,IBULHSGFIN.NS,-20.34329565,752.9981079,599.8134766,7965.670435,-2034.329565,,,,,,,
01-01-2019,31-01-2019,IPCALAB.NS,-4.238375283,408.1749878,390.875,9576.162472,-423.8375283,,,,,,,
01-01-2019,31-01-2019,KOTAKBANK.NS,-2.259186781,1250.449951,1222.199951,9774.081322,-225.9186781,,,,,,,
01-01-2019,31-01-2019,LICHSGFIN.NS,-10.9032965,486.5499878,433.5,8909.67035,-1090.32965,,,,,,,
01-01-2019,31-01-2019,LT.NS,-10.22609548,1441.900024,1294.449951,8977.390452,-1022.609548,,,,,,,
01-01-2019,31-01-2019,LTIM.NS,1.073858294,1713.449951,1731.849976,10107.38583,107.3858294,,,,,,,
01-01-2019,31-01-2019,LTTS.NS,-5.624329214,1716.650024,1620.099976,9437.567079,-562.4329214,,,,,,,
01-01-2019,31-01-2019,M&M.NS,-12.24541982,773.3499756,678.6500244,8775.458018,-1224.541982,,,,,,,
01-01-2019,31-01-2019,MARICO.NS,-1.719042199,372.2999878,365.8999939,9828.09578,-171.9042199,,,,,,,
01-01-2019,31-01-2019,MOTILALOFS.NS,-3.785415609,661.75,636.7000122,9621.458439,-378.5415609,,,,,,,
01-01-2019,31-01-2019,NESTLEIND.NS,3.464354135,1101.505005,1139.665039,10346.43541,346.4354135,,,,,,,
01-01-2019,31-01-2019,OFSS.NS,1.05913742,3729.449951,3768.949951,10105.91374,105.913742,,,,,,,
01-01-2019,31-01-2019,OLECTRA.NS,-2.260981942,232.1999969,226.9499969,9773.901806,-226.0981942,,,,,,,
01-01-2019,31-01-2019,PEL.NS,-13.35740403,1358.472534,1177.015869,8664.259597,-1335.740403,,,,,,,
01-01-2019,31-01-2019,PETRONET.NS,-1.484713492,229,225.6000061,9851.528651,-148.4713492,,,,,,,
01-01-2019,31-01-2019,PGHH.NS,0.160036445,9903.75,9919.599609,10016.00364,16.00364445,,,,,,,
01-01-2019,31-01-2019,PGHL.NS,3.101393867,3156.649902,3254.550049,10310.13939,310.1393867,,,,,,,
01-01-2019,31-01-2019,RAMCOCEM.NS,-7.594543814,641.25,592.5499878,9240.545619,-759.4543814,,,,,,,
01-01-2019,31-01-2019,RAYMOND.NS,-9.365918627,842.9500122,764,9063.408137,-936.5918627,,,,,,,
01-01-2019,31-01-2019,RBLBANK.NS,-2.443246609,577.0999756,563,9755.675339,-244.3246609,,,,,,,
01-01-2019,31-01-2019,SANOFI.NS,1.601744518,6339.950195,6441.5,10160.17445,160.1744518,,,,,,,
01-01-2019,31-01-2019,SBILIFE.NS,0.18369152,598.8499756,599.9500122,10018.36915,18.36915197,,,,,,,
01-01-2019,31-01-2019,SBIN.NS,-4.05540509,299.6000061,287.4500122,9594.459491,-405.540509,,,,,,,
01-01-2019,31-01-2019,SCHAEFFLER.NS,-6.159013977,1129.23999,1059.689941,9384.098602,-615.9013977,,,,,,,
01-01-2019,31-01-2019,SHREECEM.NS,-8.972355858,16973.25,15450.34961,9102.764414,-897.2355858,,,,,,,
01-01-2019,31-01-2019,SHRIRAMFIN.NS,-17.48729235,1198.210693,988.6760864,8251.270765,-1748.729235,,,,,,,
01-01-2019,31-01-2019,SKFINDIA.NS,1.020245013,1906.400024,1925.849976,10102.0245,102.0245013,,,,,,,
01-01-2019,31-01-2019,SOLARINDS.NS,-9.118091532,1086.849976,987.75,9088.190847,-911.8091532,,,,,,,
01-01-2019,31-01-2019,SYMPHONY.NS,-2.86802237,1182,1148.099976,9713.197763,-286.802237,,,,,,,
01-01-2019,31-01-2019,TEAMLEASE.NS,-8.450478646,2827.649902,2588.699951,9154.952135,-845.0478646,,,,,,,
01-01-2019,31-01-2019,THERMAX.NS,-1.72901102,1130.699951,1111.150024,9827.098898,-172.901102,,,,,,,
01-01-2019,31-01-2019,TIMKEN.NS,-7.652643335,610.9000244,564.1500244,9234.735667,-765.2643335,,,,,,,
01-01-2019,31-01-2019,TITAN.NS,4.407330217,928,968.9000244,10440.73302,440.7330217,,,,,,,
01-01-2019,31-01-2019,TORNTPHARM.NS,4.19588285,887.7750244,925.0250244,10419.58829,419.588285,,,,,,,
01-01-2019,31-01-2019,TTKPRESTIG.NS,0.795841318,624.0708618,629.0374756,10079.58413,79.58413176,,,,,,,
01-01-2019,31-01-2019,VINATIORGA.NS,-3.634242111,815.8499756,786.2000122,9636.575789,-363.4242111,,,,,,,
01-01-2019,31-01-2019,ZFCVINDIA.NS,-8.936986091,6874.799805,6260.399902,9106.301391,-893.6986091,,,,,,,
01-01-2019,31-01-2019,ZYDUSWELL.NS,-5.934868319,1366.5,1285.400024,9406.513168,-593.4868319,,,,,,,
01-02-2019,28-02-2019,ABBOTINDIA.NS,-8.966646283,8098.899902,7372.700195,9103.335372,-896.6646283,,,,,,,
01-02-2019,28-02-2019,ABFRL.NS,7.944480178,205.9635315,222.3262634,10794.44802,794.4480178,,,,,,,
01-02-2019,28-02-2019,APOLLOHOSP.NS,-14.31127315,1341.25,1149.300049,8568.872685,-1431.127315,,,,,,,
01-02-2019,28-02-2019,ASIANPAINT.NS,-3.534175249,1457.199951,1405.699951,9646.582475,-353.4175249,,,,,,,
01-02-2019,28-02-2019,AUROPHARMA.NS,-9.820754172,797.7999878,719.4500122,9017.924583,-982.0754172,,,,,,,
01-02-2019,28-02-2019,BAYERCROP.NS,-1.576094204,4368.399902,4299.549805,9842.39058,-157.6094204,,,,,,,
01-02-2019,28-02-2019,BRITANNIA.NS,-5.918176018,3251,3058.600098,9408.182398,-591.8176018,,,,,,,
01-02-2019,28-02-2019,COROMANDEL.NS,-4.542966612,456.75,436,9545.703339,-454.2966612,,,,,,,
