Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference,,Total Amount Invested: $ 61380000,,,,
01-05-2019,31-05-2019,KRBL.NS,7.323391826,328.3999939,352.4500122,10732.33918,732.3391826,,,,,,
01-05-2019,31-05-2019,KSB.NS,4.70516827,658.8499756,689.8499756,10470.51683,470.516827,,,,,,
01-05-2019,31-05-2019,LICHSGFIN.NS,13.93039668,488.5,556.5499878,11393.03967,1393.039668,,,,,,
01-05-2019,31-05-2019,LINDEINDIA.NS,19.09490118,478.3999939,569.75,11909.49012,1909.490118,,,,,,
01-05-2019,31-05-2019,MFSL.NS,7.342826146,421.5,452.4500122,10734.28261,734.2826146,,,,,,
01-05-2019,31-05-2019,MOTHERSON.NS,-15.96578862,57.49847031,48.31838608,8403.421138,-1596.578862,,,,,,
01-05-2019,31-05-2019,MPHASIS.NS,1.945007697,982,1001.099976,10194.50077,194.5007697,,,,,,
01-05-2019,31-05-2019,NAVINFLUOR.NS,7.258184235,675.0999756,724.0999756,10725.81842,725.8184235,,,,,,
01-05-2019,31-05-2019,NBCC.NS,7.966102988,59,63.70000076,10796.6103,796.6102988,,,,,,
01-05-2019,31-05-2019,NCC.NS,19.78472047,97.55000305,116.8499985,11978.47205,1978.472047,,,,,,
01-05-2019,31-05-2019,NLCINDIA.NS,-0.614913923,65.05000305,64.65000153,9938.508608,-61.49139233,,,,,,
01-05-2019,31-05-2019,NMDC.NS,1.779540185,77.7481842,79.13174438,10177.95402,177.9540185,,,,,,
01-05-2019,31-05-2019,OBEROIRLTY.NS,9.310445376,515.5499878,563.5499878,10931.04454,931.0445376,,,,,,
01-05-2019,31-05-2019,PAGEIND.NS,-13.76958565,22437.5,19347.94922,8623.041435,-1376.958565,,,,,,
01-05-2019,31-05-2019,PFIZER.NS,1.636301753,3150.399902,3201.949951,10163.63018,163.6301753,,,,,,
01-05-2019,31-05-2019,PNB.NS,-5.400698732,86.09999847,81.44999695,9459.930127,-540.0698732,,,,,,
01-05-2019,31-05-2019,POLYPLEX.NS,12.91302559,509.9500122,575.7999878,11291.30256,1291.302559,,,,,,
01-05-2019,31-05-2019,POWERGRID.NS,0.525762228,106.9875259,107.5500259,10052.57622,52.57622279,,,,,,
01-05-2019,31-05-2019,PRAJIND.NS,7.720195282,137.9499969,148.6000061,10772.01953,772.0195282,,,,,,
01-05-2019,31-05-2019,QUESS.NS,-5.119037541,699.3499756,663.5499878,9488.096246,-511.9037541,,,,,,
01-05-2019,31-05-2019,RAYMOND.NS,14.42833217,741.25,848.2000122,11442.83322,1442.833217,,,,,,
01-05-2019,31-05-2019,RCF.NS,16.75531328,56.40000153,65.84999847,11675.53133,1675.531328,,,,,,
01-05-2019,31-05-2019,RENUKA.NS,-9.909913006,11.10000038,10,9009.008699,-990.9913006,,,,,,
01-05-2019,31-05-2019,SAREGAMA.NS,-0.127165643,53.50418472,53.43614578,9987.283436,-12.71656428,,,,,,
01-05-2019,31-05-2019,SHARDACROP.NS,-14.55780684,412.1499939,352.1499939,8544.219316,-1455.780684,,,,,,
01-05-2019,31-05-2019,SHOPERSTOP.NS,4.44468342,444.1183472,463.8580017,10444.46834,444.468342,,,,,,
01-05-2019,31-05-2019,SKFINDIA.NS,-3.695125364,1964.75,1892.150024,9630.487464,-369.5125364,,,,,,
01-05-2019,31-05-2019,SONATSOFTW.NS,7.035026785,124.1999969,132.9375,10703.50268,703.5026785,,,,,,
01-05-2019,31-05-2019,SUNTV.NS,-2.293298982,558.1500244,545.3499756,9770.670102,-229.3298982,,,,,,
01-05-2019,31-05-2019,TATAELXSI.NS,-1.305513507,896.2000122,884.5,9869.448649,-130.5513507,,,,,,
01-05-2019,31-05-2019,THERMAX.NS,1.52667762,985.7999878,1000.849976,10152.66776,152.667762,,,,,,
01-05-2019,31-05-2019,TORNTPHARM.NS,-11.64000348,884.4500122,781.5,8835.999652,-1164.000348,,,,,,
01-05-2019,31-05-2019,TORNTPOWER.NS,-2.56211411,257.6000061,251,9743.788589,-256.211411,,,,,,
01-05-2019,31-05-2019,TRIDENT.NS,3.619905988,6.630000114,6.869999886,10361.9906,361.9905988,,,,,,
01-05-2019,31-05-2019,TRITURBINE.NS,3.315963902,105.5500031,109.0500031,10331.59639,331.5963902,,,,,,
01-05-2019,31-05-2019,UNIONBANK.NS,-7.223207454,84.44999695,78.34999847,9277.679255,-722.3207454,,,,,,
01-05-2019,31-05-2019,ZFCVINDIA.NS,1.006715678,6218.25,6280.850098,10100.67157,100.6715678,,,,,,
01-05-2019,31-05-2019,ZYDUSLIFE.NS,-18.43442011,314.8999939,256.8500061,8156.557989,-1843.442011,,,,,,
01-06-2019,30-06-2019,ASHOKLEY.NS,-5.008163909,91.84999847,87.25,9499.183609,-500.8163909,,,,,,
01-06-2019,30-06-2019,BCG.NS,-7.368423474,2.279999018,2.111999035,9263.157653,-736.8423474,,,,,,
01-06-2019,30-06-2019,CASTROLIND.NS,-11.42665656,149.6499939,132.5500031,8857.334344,-1142.665656,,,,,,
01-06-2019,30-06-2019,CGPOWER.NS,-20.25139708,35.79999924,28.54999924,7974.860292,-2025.139708,,,,,,
01-06-2019,30-06-2019,DELTACORP.NS,-17.63006023,207.6000061,171,8236.993977,-1763.006023,,,,,,
01-06-2019,30-06-2019,EIHOTEL.NS,2.149641638,175.6650391,179.4412079,10214.96416,214.9641638,,,,,,
01-06-2019,30-06-2019,GAEL.NS,-16.23441549,100.25,83.97499847,8376.558451,-1623.441549,,,,,,
01-06-2019,30-06-2019,GNFC.NS,-18.74565114,287.7999878,233.8500061,8125.434886,-1874.565114,,,,,,
01-06-2019,30-06-2019,GPPL.NS,2.328288666,85.90000153,87.90000153,10232.82887,232.8288666,,,,,,
01-06-2019,30-06-2019,HFCL.NS,-11.36363636,22,19.5,8863.636364,-1136.363636,,,,,,
01-06-2019,30-06-2019,HINDALCO.NS,3.836514237,199.3999939,207.0500031,10383.65142,383.6514237,,,,,,
01-06-2019,30-06-2019,HINDCOPPER.NS,-8.476519206,43.65000153,39.95000076,9152.348079,-847.6519206,,,,,,
01-06-2019,30-06-2019,IDBI.NS,-3.663496689,36.84999847,35.5,9633.650331,-366.3496689,,,,,,
01-06-2019,30-06-2019,IDEA.NS,-13.21428844,14,12.14999962,8678.571156,-1321.428844,,,,,,
01-06-2019,30-06-2019,IDFC.NS,-9.987026071,38.54999924,34.70000076,9001.297393,-998.7026071,,,,,,
01-06-2019,30-06-2019,IDFCFIRSTB.NS,-4.525384705,45.29999924,43.25,9547.461529,-452.5384705,,,,,,
01-06-2019,30-06-2019,IRB.NS,-22.03252029,12.30000019,9.590000153,7796.747971,-2203.252029,,,,,,
01-06-2019,30-06-2019,JBMA.NS,-7.248465172,97.40000153,90.33999634,9275.153483,-724.8465172,,,,,,
01-06-2019,30-06-2019,JINDALSTEL.NS,-11.41253655,160.3500061,142.0500031,8858.746345,-1141.253655,,,,,,
01-06-2019,30-06-2019,JKPAPER.NS,-7.338404202,131.5,121.8499985,9266.15958,-733.8404202,,,,,,
01-06-2019,30-06-2019,JSL.NS,-5.131580955,38,36.04999924,9486.841904,-513.1580955,,,,,,
01-06-2019,30-06-2019,JUBLFOOD.NS,-8.16015034,268.5,246.5899963,9183.984966,-816.015034,,,,,,
01-06-2019,30-06-2019,KARURVYSYA.NS,-11.62500381,80,70.69999695,8837.499619,-1162.500381,,,,,,
01-06-2019,30-06-2019,MAHABANK.NS,1.941748831,15.44999981,15.75,10194.17488,194.1748831,,,,,,
01-06-2019,30-06-2019,MMTC.NS,-3.118905454,25.64999962,24.85000038,9688.109455,-311.8905454,,,,,,
01-06-2019,30-06-2019,MRPL.NS,-4.581355049,63.29999924,60.40000153,9541.864495,-458.1355049,,,,,,
01-06-2019,30-06-2019,NATIONALUM.NS,-1.593623954,50.20000076,49.40000153,9840.637605,-159.3623954,,,,,,
01-06-2019,30-06-2019,NCC.NS,-1.565659648,99,97.44999695,9843.434035,-156.5659648,,,,,,
01-06-2019,30-06-2019,NETWORK18.NS,-14.99999762,32,27.20000076,8500.000238,-1499.999762,,,,,,
01-06-2019,30-06-2019,NLCINDIA.NS,-0.907713295,66.09999847,65.5,9909.228671,-90.7713295,,,,,,
01-06-2019,30-06-2019,OLECTRA.NS,-4.159692662,209.1499939,200.4499969,9584.030734,-415.9692662,,,,,,
01-06-2019,30-06-2019,PCBL.NS,-19.99311937,72.65000153,58.125,8000.688063,-1999.311937,,,,,,
01-06-2019,30-06-2019,PNB.NS,-3.046922495,82.05000305,79.55000305,9695.307751,-304.6922495,,,,,,
01-06-2019,30-06-2019,RENUKA.NS,-9.359604384,10.14999962,9.199999809,9064.039562,-935.9604384,,,,,,
01-06-2019,30-06-2019,SAIL.NS,-0.975609756,51.25,50.75,9902.439024,-97.56097561,,,,,,
01-06-2019,30-06-2019,SAREGAMA.NS,2.967849365,53.05706024,54.63171387,10296.78494,296.7849365,,,,,,
01-06-2019,30-06-2019,SUZLON.NS,-4.545449824,5.050176144,4.820622921,9545.455018,-454.5449824,,,,,,
01-06-2019,30-06-2019,SWANENERGY.NS,-1.233399462,105.4000015,104.0999985,9876.660054,-123.3399462,,,,,,
01-06-2019,30-06-2019,TATASTEEL.NS,1.356373446,49.76499939,50.43999863,10135.63734,135.6373446,,,,,,
01-06-2019,30-06-2019,TORNTPOWER.NS,13.74847728,247.3000031,281.2999878,11374.84773,1374.847728,,,,,,
01-06-2019,30-06-2019,UCOBANK.NS,4.261363544,17.60000038,18.35000038,10426.13635,426.1363544,,,,,,
01-06-2019,30-06-2019,UNIONBANK.NS,5.878510543,76.55000305,81.05000305,10587.85105,587.8510543,,,,,,
01-06-2019,30-06-2019,VEDL.NS,6.181491683,164.1999969,174.3500061,10618.14917,618.1491683,,,,,,
01-06-2019,30-06-2019,WELSPUNLIV.NS,4.079782299,55.15000153,57.40000153,10407.97823,407.9782299,,,,,,
01-07-2019,31-07-2019,ACC.NS,-1.395016794,1562.699951,1540.900024,9860.498321,-139.5016794,,,,,,
01-07-2019,31-07-2019,AMBUJACEM.NS,-5.095088519,212.9499969,202.1000061,9490.491148,-509.5088519,,,,,,
01-07-2019,31-07-2019,APLAPOLLO.NS,-13.09436819,155.9450073,135.5249939,8690.563181,-1309.436819,,,,,,
01-07-2019,31-07-2019,APLLTD.NS,0.328128443,502.8500061,504.5,10032.81284,32.81284432,,,,,,
01-07-2019,31-07-2019,AVANTIFEED.NS,-11.92450979,349.7000122,308,8807.549021,-1192.450979,,,,,,
01-07-2019,31-07-2019,BALRAMCHIN.NS,3.757534872,141.0500031,146.3500061,10375.75349,375.7534872,,,,,,
01-07-2019,31-07-2019,BANDHANBNK.NS,-11.87900784,545.5,480.7000122,8812.099216,-1187.900784,,,,,,
01-07-2019,31-07-2019,BCG.NS,-22.6190624,2.015999079,1.559998989,7738.09376,-2261.90624,,,,,,
01-07-2019,31-07-2019,BERGEPAINT.NS,4.037558685,266.25,277,10403.75587,403.7558685,,,,,,
01-07-2019,31-07-2019,BHARATFORG.NS,-9.003499051,457.6000061,416.3999939,9099.650095,-900.3499051,,,,,,
01-07-2019,31-07-2019,BIRLACORPN.NS,-9.318603091,592.9000244,537.6500244,9068.139691,-931.8603091,,,,,,
01-07-2019,31-07-2019,CARBORUNIV.NS,-10.58259974,355.2999878,317.7000122,8941.740026,-1058.259974,,,,,,
01-07-2019,31-07-2019,CENTURYTEX.NS,-7.846134496,950.1500244,875.5999756,9215.38655,-784.6134496,,,,,,
01-07-2019,31-07-2019,CIEINDIA.NS,-24.24767298,230.9499969,174.9499969,7575.232702,-2424.767298,,,,,,
01-07-2019,31-07-2019,CIPLA.NS,-6.441163832,555.7999878,520,9355.883617,-644.1163832,,,,,,
01-07-2019,31-07-2019,COCHINSHIP.NS,-5.74155961,191.1499939,180.1750031,9425.844039,-574.155961,,,,,,
01-07-2019,31-07-2019,COROMANDEL.NS,-12.88733977,416.2999878,362.6499939,8711.266023,-1288.733977,,,,,,
01-07-2019,31-07-2019,CROMPTON.NS,-0.711204266,232,230.3500061,9928.879573,-71.12042657,,,,,,
01-07-2019,31-07-2019,DIVISLAB.NS,2.996522262,1610.199951,1658.449951,10299.65223,299.6522262,,,,,,
01-07-2019,31-07-2019,DIXON.NS,-9.906293437,453.5499878,408.6199951,9009.370656,-990.6293437,,,,,,
01-07-2019,31-07-2019,ELGIEQUIP.NS,-5.306199038,131.4499969,124.4749985,9469.380096,-530.6199038,,,,,,
01-07-2019,31-07-2019,FINCABLES.NS,-14.17765183,436.25,374.3999939,8582.234817,-1417.765183,,,,,,
01-07-2019,31-07-2019,FSL.NS,-3.444881942,50.79999924,49.04999924,9655.511806,-344.4881942,,,,,,
01-07-2019,31-07-2019,GESHIP.NS,-10.11636545,266.3999939,239.4499969,8988.363455,-1011.636545,,,,,,
01-07-2019,31-07-2019,GICRE.NS,-12.69736708,228,199.0500031,8730.263292,-1269.736708,,,,,,
01-07-2019,31-07-2019,GODREJCP.NS,-9.98796098,664.7999878,598.4000244,9001.203902,-998.796098,,,,,,
01-07-2019,31-07-2019,GPIL.NS,-16.02145141,53.59999847,45.01250076,8397.854859,-1602.145141,,,,,,
01-07-2019,31-07-2019,GUJALKALI.NS,-17.84597678,511.6000061,420.2999878,8215.402322,-1784.597678,,,,,,
01-07-2019,31-07-2019,HCLTECH.NS,-2.430654904,524.5499878,511.7999878,9756.93451,-243.0654904,,,,,,
01-07-2019,31-07-2019,HEROMOTOCO.NS,-13.67093259,2616.5,2258.800049,8632.906741,-1367.093259,,,,,,
01-07-2019,31-07-2019,HINDZINC.NS,-12.45144002,244.5500031,214.1000061,8754.855998,-1245.144002,,,,,,
01-07-2019,31-07-2019,HUDCO.NS,-16.44005291,40.45000076,33.79999924,8355.994709,-1644.005291,,,,,,
01-07-2019,31-07-2019,ICICIGI.NS,4.866109265,1103.550049,1157.25,10486.61093,486.6109265,,,,,,
01-07-2019,31-07-2019,IDBI.NS,-23.22670432,35.95000076,27.60000038,7677.329568,-2322.670432,,,,,,
01-07-2019,31-07-2019,IDFCFIRSTB.NS,-10.0564989,44.25,39.79999924,8994.35011,-1005.64989,,,,,,
01-07-2019,31-07-2019,IGL.NS,-1.623477136,304.8999939,299.9500122,9837.652286,-162.3477136,,,,,,
01-07-2019,31-07-2019,INDIANB.NS,-28.48590256,258.8999939,185.1499939,7151.409744,-2848.590256,,,,,,
01-07-2019,31-07-2019,INDIGO.NS,-2.311677144,1581.099976,1544.550049,9768.832286,-231.1677144,,,,,,
01-07-2019,31-07-2019,INFY.NS,8.396010589,731.2999878,792.7000122,10839.60106,839.6010589,,,,,,
01-07-2019,31-07-2019,IPCALAB.NS,3.288480925,464.5,479.7749939,10328.84809,328.8480925,,,,,,
01-07-2019,31-07-2019,JSWENERGY.NS,0.656450661,68.55000305,69,10065.64507,65.64506611,,,,,,
01-07-2019,31-07-2019,JUBLPHARMA.NS,-12.42340399,379.6469116,332.481842,8757.659601,-1242.340399,,,,,,
01-07-2019,31-07-2019,KAJARIACER.NS,-19.13073663,578.6500244,467.9500122,8086.926337,-1913.073663,,,,,,
01-07-2019,31-07-2019,KANSAINER.NS,-2.444492946,297.2666626,290,9755.550705,-244.4492946,,,,,,
01-07-2019,31-07-2019,LALPATHLAB.NS,2.231134379,1060,1083.650024,10223.11344,223.1134379,,,,,,
01-07-2019,31-07-2019,LINDEINDIA.NS,-4.640854812,507.4500122,483.8999939,9535.914519,-464.0854812,,,,,,
01-07-2019,31-07-2019,LUPIN.NS,-2.531897715,772.1500244,752.5999756,9746.810228,-253.1897715,,,,,,
01-07-2019,31-07-2019,MAHLIFE.NS,-7.858029637,133.8333282,123.3166656,9214.197036,-785.8029637,,,,,,
01-07-2019,31-07-2019,MMTC.NS,-18.90243718,24.60000038,19.95000076,8109.756282,-1890.243718,,,,,,
01-07-2019,31-07-2019,MOTHERSON.NS,-17.77777909,51.63796997,42.45788574,8222.222091,-1777.777909,,,,,,
01-07-2019,31-07-2019,MOTILALOFS.NS,-23.36375225,695.9500122,533.3499756,7663.624775,-2336.375225,,,,,,
01-07-2019,31-07-2019,NATCOPHARM.NS,-2.928014146,536.2000122,520.5,9707.198585,-292.8014146,,,,,,
01-07-2019,31-07-2019,NATIONALUM.NS,-11.45728797,49.75,44.04999924,8854.271203,-1145.728797,,,,,,
01-07-2019,31-07-2019,NAVINFLUOR.NS,-14.84678582,706.5499878,601.6500244,8515.321418,-1484.678582,,,,,,
01-07-2019,31-07-2019,NCC.NS,-27.22017983,95.15000153,69.25,7277.982017,-2722.017983,,,,,,
01-07-2019,31-07-2019,OIL.NS,-11.82026002,174.6999969,154.0500031,8817.973998,-1182.026002,,,,,,
01-07-2019,31-07-2019,OLECTRA.NS,-8.867466938,207.5,189.1000061,9113.253306,-886.7466938,,,,,,
01-07-2019,31-07-2019,ORIENTELEC.NS,-6.135735222,161.3500061,151.4499969,9386.426478,-613.5735222,,,,,,
01-07-2019,31-07-2019,PAGEIND.NS,-13.4709229,20861.59961,18051.34961,8652.90771,-1347.09229,,,,,,
01-07-2019,31-07-2019,PERSISTENT.NS,-18.25042729,616.1500244,503.7000122,8174.957271,-1825.042729,,,,,,
01-07-2019,31-07-2019,PGHH.NS,-0.624326956,10771.59961,10704.34961,9937.567304,-62.43269564,,,,,,
01-07-2019,31-07-2019,PHOENIXLTD.NS,2.920759958,655.6500244,674.7999878,10292.076,292.0759958,,,,,,
01-07-2019,31-07-2019,PIDILITIND.NS,1.844253877,1206.449951,1228.699951,10184.42539,184.4253877,,,,,,
01-07-2019,31-07-2019,PNB.NS,-17.25417095,80.84999847,66.90000153,8274.582905,-1725.417095,,,,,,
01-07-2019,31-07-2019,PNBHOUSING.NS,-6.614918579,634.8048096,592.8129883,9338.508142,-661.4918579,,,,,,
01-07-2019,31-07-2019,POLYPLEX.NS,-12.62397454,519.25,453.7000122,8737.602546,-1262.397454,,,,,,
01-07-2019,31-07-2019,PRSMJOHNSN.NS,1.097092686,91.15000153,92.15000153,10109.70927,109.7092686,,,,,,
01-07-2019,31-07-2019,RADICO.NS,-2.477589602,306.75,299.1499939,9752.24104,-247.7589602,,,,,,
01-07-2019,31-07-2019,RAIN.NS,-12.39547298,101.6500015,89.05000305,8760.452702,-1239.547298,,,,,,
01-07-2019,31-07-2019,RAMCOCEM.NS,-4.702058957,783.7000122,746.8499756,9529.794104,-470.2058957,,,,,,
01-07-2019,31-07-2019,RBLBANK.NS,-38.51491947,648.4500122,398.7000122,6148.508053,-3851.491947,,,,,,
01-07-2019,31-07-2019,SHRIRAMFIN.NS,-8.121174691,1027.60144,944.1481323,9187.882531,-812.1174691,,,,,,
01-07-2019,31-07-2019,STLTECH.NS,-11.25653958,171.8999939,152.5500031,8874.346042,-1125.653958,,,,,,
01-07-2019,31-07-2019,SUNPHARMA.NS,1.233501893,405.3500061,410.3500061,10123.35019,123.3501893,,,,,,
01-07-2019,31-07-2019,SUPRAJIT.NS,-8.914445909,208.6499939,190.0500031,9108.555409,-891.4445909,,,,,,
01-07-2019,31-07-2019,SWANENERGY.NS,-1.737087769,106.5,104.6500015,9826.291223,-173.7087769,,,,,,
01-07-2019,31-07-2019,SYMPHONY.NS,-0.842175416,1234.900024,1224.5,9915.782458,-84.21754157,,,,,,
01-07-2019,31-07-2019,TEAMLEASE.NS,-11.31721567,3016.199951,2674.850098,8868.278433,-1131.721567,,,,,,
01-07-2019,31-07-2019,TIINDIA.NS,-10.99354996,387.5,344.8999939,8900.645004,-1099.354996,,,,,,
01-07-2019,31-07-2019,TORNTPHARM.NS,6.509271139,776.2000122,826.7249756,10650.92711,650.9271139,,,,,,
01-07-2019,31-07-2019,UBL.NS,3.324236308,1355.199951,1400.25,10332.42363,332.4236308,,,,,,
01-07-2019,31-07-2019,ULTRACEMCO.NS,-4.619312343,4526.649902,4317.549805,9538.068766,-461.9312343,,,,,,
01-07-2019,31-07-2019,UPL.NS,-9.243832574,632.1333618,573.7000122,9075.616743,-924.3832574,,,,,,
01-07-2019,31-07-2019,VIPIND.NS,-12.53545094,440.75,385.5,8746.454906,-1253.545094,,,,,,
01-07-2019,31-07-2019,ZFCVINDIA.NS,-0.707086407,6116.649902,6073.399902,9929.291359,-70.70864066,,,,,,
01-08-2019,31-08-2019,ACC.NS,0.30026573,1515.300049,1519.849976,10030.02657,30.02657303,,,,,,
01-08-2019,31-08-2019,ALKEM.NS,5.951269354,1715.599976,1817.699951,10595.12694,595.1269354,,,,,,
01-08-2019,31-08-2019,ASTERDM.NS,-2.956877597,121.75,118.1500015,9704.31224,-295.6877597,,,,,,
01-08-2019,31-08-2019,ASTRAL.NS,6.735564347,555.1876221,592.5826416,10673.55643,673.5564347,,,,,,
01-08-2019,31-08-2019,BAJAJHLDNG.NS,-3.046879367,3354.25,3252.050049,9695.312063,-304.6879367,,,,,,
01-08-2019,31-08-2019,BALRAMCHIN.NS,-7.839048402,144.1499939,132.8500061,9216.09516,-783.9048402,,,,,,
01-08-2019,31-08-2019,BDL.NS,-3.780068729,291,280,9621.993127,-378.0068729,,,,,,
01-08-2019,31-08-2019,BHARTIARTL.NS,7.070080336,317.9308472,340.4088135,10707.00803,707.0080336,,,,,,
01-08-2019,31-08-2019,BIRLACORPN.NS,-7.956602129,580.6500244,534.4500122,9204.339787,-795.6602129,,,,,,
01-08-2019,31-08-2019,CARBORUNIV.NS,-10.4278903,315.5,282.6000061,8957.21097,-1042.78903,,,,,,
01-08-2019,31-08-2019,CCL.NS,-4.089523114,245.75,235.6999969,9591.047689,-408.9523114,,,,,,
01-08-2019,31-08-2019,CENTURYTEX.NS,-3.111848431,878.9000244,851.5499878,9688.815157,-311.1848431,,,,,,
01-08-2019,31-08-2019,CESC.NS,3.425245027,74.88500214,77.44999695,10342.5245,342.5245027,,,,,,
01-08-2019,31-08-2019,CHOLAFIN.NS,3.505395181,259.6000061,268.7000122,10350.53952,350.5395181,,,,,,
01-08-2019,31-08-2019,CUMMINSIND.NS,-17.11133837,693.4000244,574.75,8288.866163,-1711.133837,,,,,,
01-08-2019,31-08-2019,DEEPAKNTR.NS,-2.339598001,282.1000061,275.5,9766.0402,-233.9598001,,,,,,
01-08-2019,31-08-2019,DLF.NS,-2.465197303,172.3999939,168.1499939,9753.48027,-246.5197303,,,,,,
01-08-2019,31-08-2019,DRREDDY.NS,0.937345831,2533.75,2557.5,10093.73458,93.73458313,,,,,,
01-08-2019,31-08-2019,GILLETTE.NS,2.094581392,7149.399902,7299.149902,10209.45814,209.4581392,,,,,,
01-08-2019,31-08-2019,GODREJIND.NS,-7.457591222,453.8999939,420.0499878,9254.240878,-745.7591222,,,,,,
01-08-2019,31-08-2019,GPPL.NS,0.384619297,78,78.30000305,10038.46193,38.46192971,,,,,,
01-08-2019,31-08-2019,GRANULES.NS,-1.255460202,91.59999847,90.44999695,9874.45398,-125.5460202,,,,,,
01-08-2019,31-08-2019,HCLTECH.NS,7.713767191,510.7749939,550.1749878,10771.37672,771.3767191,,,,,,
01-08-2019,31-08-2019,HINDUNILVR.NS,8.698664087,1731.300049,1881.900024,10869.86641,869.8664087,,,,,,
01-08-2019,31-08-2019,IGL.NS,10.35673208,304.1499939,335.6499939,11035.67321,1035.673208,,,,,,
01-08-2019,31-08-2019,INDHOTEL.NS,-1.20824256,136.432663,134.7842255,9879.175744,-120.824256,,,,,,
01-08-2019,31-08-2019,INDUSINDBK.NS,-0.207344537,1398.650024,1395.75,9979.265546,-20.73445368,,,,,,
01-08-2019,31-08-2019,ITC.NS,-8.185384001,267.5499878,245.6499939,9181.4616,-818.5384001,,,,,,
01-08-2019,31-08-2019,JKLAKSHMI.NS,-2.017468258,332.1000061,325.3999939,9798.253174,-201.7468258,,,,,,
01-08-2019,31-08-2019,JSWENERGY.NS,-0.817240753,67.30000305,66.75,9918.275925,-81.72407531,,,,,,
01-08-2019,31-08-2019,JUBLFOOD.NS,0.029436878,237.7700043,237.8399963,10002.94369,2.943687773,,,,,,
01-08-2019,31-08-2019,JUSTDIAL.NS,3.547288694,687.8499756,712.25,10354.72887,354.7288694,,,,,,
01-08-2019,31-08-2019,JYOTHYLAB.NS,-6.993462058,153,142.3000031,9300.653794,-699.3462058,,,,,,
01-08-2019,31-08-2019,KEC.NS,-20.09788127,306.5,244.8999939,7990.211873,-2009.788127,,,,,,
01-08-2019,31-08-2019,KNRCON.NS,-18.48932999,130.0749969,106.0250015,8151.067001,-1848.932999,,,,,,
01-08-2019,31-08-2019,LAURUSLABS.NS,-1.202108212,66.55000305,65.75,9879.789179,-120.2108212,,,,,,
01-08-2019,31-08-2019,LICHSGFIN.NS,-16.32572797,508.3999939,425.3999939,8367.427203,-1632.572797,,,,,,
01-08-2019,31-08-2019,MAHLIFE.NS,-0.953148881,124.1500015,122.9666672,9904.685112,-95.31488812,,,,,,
01-08-2019,31-08-2019,MCX.NS,22.34042553,799,977.5,12234.04255,2234.042553,,,,,,
01-08-2019,31-08-2019,MGL.NS,6.107208876,796.5999756,845.25,10610.72089,610.7208876,,,,,,
01-08-2019,31-08-2019,MUTHOOTFIN.NS,-0.491561537,610.2999878,607.2999878,9950.843846,-49.15615369,,,,,,
01-08-2019,31-08-2019,NATCOPHARM.NS,6.29472984,509.9500122,542.0499878,10629.47298,629.472984,,,,,,
01-08-2019,31-08-2019,NH.NS,5.52820342,223.3999939,235.75,10552.82034,552.820342,,,,,,
01-08-2019,31-08-2019,OBEROIRLTY.NS,0.959919035,562.5499878,567.9500122,10095.9919,95.9919035,,,,,,
01-08-2019,31-08-2019,OLECTRA.NS,-12.06030293,189.0500031,166.25,8793.969707,-1206.030293,,,,,,
01-08-2019,31-08-2019,ORIENTELEC.NS,1.844664145,154.5,157.3500061,10184.46641,184.4664145,,,,,,
01-08-2019,31-08-2019,PETRONET.NS,13.21595654,235.6999969,266.8500061,11321.59565,1321.595654,,,,,,
01-08-2019,31-08-2019,PHOENIXLTD.NS,7.457154066,647.7000122,696,10745.71541,745.7154066,,,,,,
01-08-2019,31-08-2019,PIIND.NS,2.326422016,1115.449951,1141.400024,10232.6422,232.6422016,,,,,,
01-08-2019,31-08-2019,PRESTIGE.NS,13.38960089,260.6499939,295.5499878,11338.96009,1338.960089,,,,,,
01-08-2019,31-08-2019,RADICO.NS,3.154736302,299.5499878,309,10315.47363,315.4736302,,,,,,
01-08-2019,31-08-2019,RAJESHEXPO.NS,3.072318039,685.1500244,706.2000122,10307.2318,307.2318039,,,,,,
01-08-2019,31-08-2019,SFL.NS,2.120432719,610.7249756,623.6749878,10212.04327,212.0432719,,,,,,
01-08-2019,31-08-2019,SRF.NS,5.150262095,527.7399902,554.9199829,10515.02621,515.0262095,,,,,,
01-08-2019,31-08-2019,SUPREMEIND.NS,5.291236855,1049.849976,1105.400024,10529.12369,529.1236855,,,,,,
01-08-2019,31-08-2019,SYMPHONY.NS,-0.958851842,1272.349976,1260.150024,9904.114816,-95.88518416,,,,,,
01-08-2019,31-08-2019,TANLA.NS,-9.712226366,55.59999847,50.20000076,9028.777363,-971.2226366,,,,,,
01-08-2019,31-08-2019,TATACHEM.NS,3.114794649,249.8344421,257.616272,10311.47946,311.4794649,,,,,,
01-08-2019,31-08-2019,TATACOMM.NS,-5.625002897,283.1302795,267.2041931,9437.49971,-562.5002897,,,,,,
01-08-2019,31-08-2019,TIMKEN.NS,5.645101657,654.5499878,691.5,10564.51017,564.5101657,,,,,,
01-08-2019,31-08-2019,UNOMINDA.NS,14.33660582,146.6123962,167.6316376,11433.66058,1433.660582,,,,,,
01-08-2019,31-08-2019,VOLTAS.NS,5.280469534,607.9000244,640,10528.04695,528.0469534,,,,,,
01-08-2019,31-08-2019,ZYDUSLIFE.NS,-0.463987202,226.3000031,225.25,9953.60128,-46.39872018,,,,,,
